data_type,category_code,food_category,carbs_total,calories,fiber,protein,fat_total,sugars_total,sodium
0.0,0.0,0.0,0.9320997539561975,0.47251029183037596,5.497323332740343,0.04085632568934789,-0.27563236000330804,0.0008201703410321342,0.17260632987516597
0.0,0.0,0.0,-0.7004307843007455,-1.0314342784776653,-0.5683009294377257,-0.8109262452170376,-0.6205784324943405,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,-0.7004307843007455,-0.46689052085452676,-0.5683009294377257,-0.8109262452170376,0.26693290324588026,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,-0.25859321244342665,-0.3630144694518692,-0.2771509648531784,0.5405687672877607,-0.29693263206107334,-0.3343380833056538,-0.35216027609022105
0.0,0.0,0.0,0.416536659606934,0.03442433591482036,0.11104898792621791,0.4508476698189547,-0.472659876537637,-0.21749091870422127,0.2313801897432893
0.0,0.0,0.0,-0.8723710762662249,-0.7378715245136332,-0.5683009294377257,1.4196083804631505,-0.6134783418084186,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,-0.8050900924536459,-1.1443430300022932,-0.3499384559993153,-0.6133126887667562,-0.7193880278734184,-0.4616589433335452,-0.35216027609022105
0.0,0.0,0.0,-0.15883175368684413,-0.5752829223181694,-0.5683009294377257,-0.3043995430513737,-0.6134783418084186,0.21127598781644133,0.3615223080227053
0.0,0.0,0.0,-0.1474893656111603,1.4615909551861148,0.9359738875824353,0.9630529224573279,2.2389830912606503,-0.18312410558615286,0.3447297766318129
0.0,0.0,0.0,-0.4759030567116411,-0.4217270202446757,-0.20436347370704158,-0.6360268906575931,0.008962941657389386,-0.3389203250547296,-0.2681976191357591
0.0,0.0,0.0,-0.08072394489293068,-0.4804395710374821,-0.2286259707557539,-0.4054777414655981,-0.5501691998589496,-0.4668957910467747,-0.2933864162220977
0.0,0.0,0.0,1.705444395480093,0.5538045929281079,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,2.7828955179941866,-0.35216027609022105
0.0,0.0,0.0,-0.8723710762662249,-0.7694859749405291,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,-0.4759030567116411,-0.8372312258553056,0.35367395841334065,-0.19991421435352374,-0.7193880278734184,-0.4649319731543136,-0.22201815781080506
0.0,0.0,0.0,1.705444395480093,0.5854190433550036,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,2.128289553840503,-0.35216027609022105
0.0,0.0,0.0,1.0352123728260503,0.8564000470141102,1.3726988344592561,-0.1295001884919292,0.10895588548412088,0.2953928542101897,-0.35216027609022105
0.0,0.0,0.0,0.8215114702182803,0.7163931951235718,-0.5683009294377257,-0.8109262452170376,0.29474159176574044,1.5672922425607965,-0.35216027609022105
0.0,0.0,0.0,0.38663400013467675,0.03894068597580547,-0.010263497317343455,0.24528414270688048,-0.5128937237578604,-0.2616768212845949,0.3993055036522132
0.0,0.0,0.0,0.7387635935752237,0.18798023798831406,2.4645112016513084,0.6087113729602716,-0.7193880278734184,-0.08100557517817829,0.17260632987516597
0.0,0.0,0.0,-0.8293215578880613,-1.1849901805511591,-0.47125094124287664,-0.7632264212462799,-0.7193880278734184,-0.46296815526185253,-0.35216027609022105
0.0,0.0,0.0,-0.22791720832964543,-0.6565772234159013,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,-0.7342001669806223,-0.6565772234159013,-0.5683009294377257,1.0141598767117108,-0.45550132404665944,-0.4315470689824757,-0.20102749357218958
0.0,0.0,0.0,-0.8172058251708536,-1.1443430300022932,-0.47125094124287664,-0.7620907111517381,-0.7193880278734184,-0.4341654928390905,-0.33116961185160554
0.0,0.0,0.0,0.06105590605311679,-0.0920334657927627,-0.5683009294377257,-0.5167773307306991,-0.056121222963560105,0.3844192653350906,0.008879148813965222
0.0,0.0,0.0,-0.8723710762662249,-0.2546220679882266,-0.5683009294377257,1.758049988636621,0.055705205339707624,-0.4901343027742304,-0.15064989939951243
0.0,0.0,0.0,-0.6411410284505802,-1.0675650789655462,-0.058788491414767934,-0.73256224869365,-0.7193880278734184,-0.33204696243111587,-0.2849901505266515
0.0,0.0,0.0,1.1898813011308293,0.28282358926900136,-0.5683009294377257,-0.4327347837346024,-0.7193880278734184,1.2553725006415664,-0.35216027609022105
0.0,0.0,0.0,0.4680929690418603,-0.015255514756015838,-0.2528884678044661,0.40087642565911347,-0.6406953561044522,-0.3592131099434937,0.09703993861615023
0.0,0.0,0.0,-0.7004307843007455,-0.9185255269530377,-0.5683009294377257,-0.8109262452170376,-0.5223605113390893,-0.271823213728977,-0.35216027609022105
0.0,0.0,0.0,-0.8723710762662249,1.3577149037834573,-0.5683009294377257,4.867624227492199,1.8165276954483054,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,-0.8723710762662249,0.5538045929281079,-0.5683009294377257,2.43379749488902,1.8165276954483054,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,-0.5501441422979352,-0.9953034779897845,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,-0.1219184479377835,-0.31857521330843624
0.0,0.0,0.0,-0.6285097326390232,-1.0494996787216058,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,-0.18050568172953813,-0.35216027609022105
0.0,0.0,0.0,0.416536659606934,1.0370540494535145,0.2323614731697793,0.7029753108072448,1.055634643607023,0.6007665364878829,-0.35216027609022105
0.0,0.0,0.0,0.3245086472655904,0.07055513640270124,2.0277862547744876,0.812003479883262,-0.4022506439022462,-0.13959280896993292,0.2481727211341817
0.0,0.0,0.0,-0.4954944542969133,-0.8733620263431866,0.5477739348030388,-0.37367785881842636,-0.6969044073679994,-0.41452731391447994,-0.21782002496308198
0.0,0.0,0.0,-0.6803238236211242,-0.5256030716473331,-0.30141346190189067,0.09537041022735661,-0.1212053875845097,-0.45544018667408515,-0.21782002496308198
0.0,0.0,0.0,-0.6576390474697567,-1.0720814290265313,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,-0.24465706621659913,-0.34796214324249797
0.0,0.0,0.0,-0.11423554602563284,-0.6881916738427971,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,0.2800096140525781,-0.35216027609022105
0.0,0.0,0.0,0.6743182067815657,0.28282358926900136,5.3517483504480685,1.964749225843237,-0.7193880278734184,-0.4901343027742304,0.4874662934543982
0.0,0.0,0.0,-0.7803430639248813,-0.7378715245136332,-0.5683009294377257,1.2174519836347015,-0.6134783418084186,-0.4315470689824757,-0.35216027609022105
0.0,0.0,0.0,1.1898813011308293,0.13378403725649277,0.6448239229978879,-0.5269987215815758,-0.7193880278734184,1.47368358968682,-0.14225363370406624
0.0,0.0,0.0,0.3028549973029214,0.03894068597580547,-0.20436347370704158,-0.14312870962643137,-0.19753136245816863,-0.4420207644089347,-0.10447043807455837
0.0,0.0,0.0,0.5598631998360293,0.8880144974410059,0.49924894070561443,-0.05340761215762544,0.7266637751593145,0.6007665364878829,-0.35216027609022105
0.0,0.0,0.0,-0.3369588027845147,-0.8056167754284099,-0.20436347370704158,-0.5485772133778709,-0.6969044073679994,-0.28884296879697274,-0.35216027609022105
0.0,0.0,0.0,-0.0031316991933665723,-0.5888319725011247,-0.5683009294377257,-0.6791838742501832,-0.7193880278734184,0.38507387129924425,-0.25560322059258983
0.0,0.0,0.0,-0.31582071591619487,-0.3494654192689139,-0.5683009294377257,-0.42364910297826763,-0.11410529689858788,0.2165128355296708,0.17260632987516597
0.0,0.0,0.0,-0.6903773039609349,-1.0630487289045611,0.013998999731368839,-0.4100205818437655,-0.7193880278734184,-0.4901343027742304,0.6344009431247065
0.0,0.0,0.0,1.353830365133895,0.6260661939038696,-0.010263497317343455,-0.2941781522004971,-0.4501762560322181,0.9974577507650152,-0.35216027609022105
0.0,0.0,0.0,-0.22791720832964543,-0.1417133164635989,-0.5683009294377257,-0.42364910297826763,0.08765561342635562,0.3281231524178738,0.1264268685502119
0.0,0.0,0.0,0.8235737225956777,0.6802623946356909,-0.5683009294377257,-0.5122344903525318,0.2148655715491205,0.88813855475135,-0.35216027609022105
0.0,0.0,0.0,-0.5911314082987016,-0.728838824391663,0.7661364082414494,1.2537947066600406,-0.7193880278734184,-0.43056516003624523,0.2439745882864586
0.0,0.0,0.0,-0.4542494067489722,1.344165853600502,2.0520487518232002,2.258898140329576,2.1591070710440303,-0.4901343027742304,0.08864367292070405
0.0,0.0,0.0,0.29331708005745993,0.03442433591482036,0.06252399382879342,0.3736193833901091,-0.307582768089956,-0.40470822445217475,-0.20522562641991268
0.0,0.0,0.0,-0.5594242779962219,-0.9953034779897845,0.1353114849749302,-0.7302908285045664,-0.7193880278734184,-0.20963564713437707,-0.35216027609022105
0.0,0.0,0.0,-0.17481420961167132,-0.475923220976497,-0.2771509648531784,-0.2760067906878275,-0.4407094684509891,0.164471661379453,0.3405316437840898
0.0,0.0,0.0,1.5213883707974056,0.5221901425012121,-0.5683009294377257,-0.2703282402151183,-0.7193880278734184,1.5358711562814196,1.6461509594259727
0.0,0.0,0.0,-0.35680798191696134,1.3396495035395168,2.658611178041007,1.4604939438666569,2.2389830912606503,-0.38114240974264213,0.7687411942518455
0.0,0.0,0.0,0.5085646719482775,1.1996426516489784,0.30514896431591615,-2.9237714158650644e-05,1.1822529275059612,-0.3732871381727979,-0.35216027609022105
0.0,0.0,0.0,1.447662848305461,0.3596015403057482,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,0.9836560633911239,0.766073045794408,-0.5683009294377257,-0.35664220740029867,0.22729073024948362,0.6881564327023998,-0.35216027609022105
0.0,0.0,0.0,-0.8723710762662249,0.7163931951235718,-0.5683009294377257,-0.8109262452170376,2.2389830912606503,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,0.44643931907919115,0.03894068597580547,0.5720364318517511,0.24528414270688048,-0.5128937237578604,-0.2616768212845949,0.6260046774292602
0.0,0.0,0.0,-0.11423554602563284,-0.05138631524389671,-0.2771509648531784,0.12489887268544461,-0.09280502484082262,-0.4132181019861726,-0.05409284390188122
0.0,0.0,0.0,0.20180463081046576,-0.3449490692079288,0.11104898792621791,-0.495198838934404,-0.6371453107614912,0.691756765505245,-0.35216027609022105
0.0,0.0,0.0,-0.013185179533177226,-0.16881141682950954,-0.5683009294377257,-0.8109262452170376,-0.12771380404660462,0.6007665364878829,-0.3227733461561594
0.0,0.0,0.0,-0.6145895290915931,-0.9185255269530377,-0.5683009294377257,-0.4327347837346024,-0.7193880278734184,-0.271823213728977,0.16421006417971978
0.0,0.0,0.0,-0.013185179533177226,-0.46689052085452676,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,0.05547976834786475,-0.0037152497292040672
0.0,0.0,0.0,-0.39057736459683806,-0.8372312258553056,-0.3984634500967398,-0.6110412685776725,-0.6880292940105973,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,-0.319945220670989,-0.8191658256113652,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,0.21127598781644133,-0.35216027609022105
0.0,0.0,0.0,-0.7303334437730028,-1.0088525281727398,-0.5683009294377257,-0.4259205231673513,-0.656670560147776,-0.3238643878791948,0.18100259557061216
0.0,0.0,0.0,-0.27096672670780897,1.4886890555520256,1.8579487754335016,1.8386854053490918,2.4360106077949792,-0.38114240974264213,0.20619139265695074
0.0,0.0,0.0,1.0179410091653498,0.5854190433550036,1.0572863728259967,0.7029753108072448,-0.12771380404660462,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,0.6119350723653048,0.8338182967091846,2.367461213456459,0.2214342307215016,0.714830290682778,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,1.0179410091653498,0.43637949134249504,-0.5683009294377257,-0.4327347837346024,-0.5223605113390893,1.582675482718408,0.20619139265695074
0.0,0.0,0.0,-0.7019774735837933,-0.9230418770140227,-0.3742009530480275,-0.6235340796176329,-0.4992852166098436,-0.3817970157067958,-0.2933864162220977
0.0,0.0,0.0,-0.6421721546392787,-0.4939886212204374,0.7418739111927372,0.40541926603728096,-0.1910229459960737,-0.4315470689824757,-0.05409284390188122
0.0,0.0,0.0,0.416536659606934,-0.0920334657927627,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,-0.8563886203413977,-0.9998198280507696,-0.4955134382915889,-0.2862281815387041,-0.555494267873391,-0.4799879103298483,0.16421006417971978
0.0,0.0,0.0,-0.8262281793219658,-0.33591636908595857,-0.5683009294377257,1.622900487386141,-0.0857049341549008,-0.4901343027742304,-0.20102749357218958
0.0,0.0,0.0,-0.5955136946006703,-0.5843156224401396,-0.2528884678044661,-0.04886477177945805,-0.20344810469643673,-0.24858470200152125,-0.12546110231317384
0.0,0.0,0.0,-0.7803430639248813,0.5538045929281079,-0.5683009294377257,1.622900487386141,0.9710252295997887,-0.4901343027742304,2.6453065771840696
0.0,0.0,0.0,-0.35680798191696134,-0.31785096884201813,1.8579487754335016,-0.8109262452170376,0.16812330786680227,-0.1628313206973887,-0.35216027609022105
0.0,0.0,0.0,-0.7496670598111002,-1.1127285795753974,-0.1801009766583293,-0.8109262452170376,-0.7193880278734184,-0.3863792574558716,-0.35216027609022105
0.0,0.0,0.0,-0.2658110957643163,-0.37204716957383943,0.28088646726720384,-0.6769124540610996,-0.09280502484082262,0.12584990949438568,-0.35216027609022105
0.0,0.0,0.0,-0.5339039048259333,-0.810133125489395,-0.5683009294377257,-0.23739264747340472,-0.599869834660402,-0.1926158920663813,0.28595591676368953
0.0,0.0,0.0,0.8913702695026057,0.32347073981786734,1.9792612606770632,0.38497648433552756,-0.40816738614051434,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,0.416536659606934,0.8880144974410059,1.0572863728259967,0.7029753108072448,0.858607127072694,0.7100857325015482,-0.0708853752927736
0.0,0.0,0.0,-0.8723710762662249,2.391959067749047,-0.5683009294377257,-0.8109262452170376,4.802707503102234,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,-0.5931936606760987,-1.013368878233725,-0.5683009294377257,-0.7166623073700642,-0.7193880278734184,-0.20374419345699393,0.260767119677351
0.0,0.0,0.0,1.337074564567544,0.39121599073264396,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,2.3151795566063793,-0.35216027609022105
0.0,0.0,0.0,1.0609905275435134,0.3596015403057482,0.6448239229978879,-0.24307119794611393,-0.5714694719167149,-0.4901343027742304,0.10963433715931953
0.0,0.0,0.0,1.705444395480093,0.517673792440227,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,1.7757842421437449,-0.35216027609022105
0.0,0.0,0.0,0.043011197750892495,-0.5030213213424076,-0.2286259707557539,-0.5644771547014568,-0.6655456735051783,-0.12257305390193717,-0.2933864162220977
0.0,0.0,0.0,-0.4759030567116411,-0.8372312258553056,0.9359738875824353,-0.19991421435352374,-0.7193880278734184,-0.4649319731543136,-0.1926312278767434
0.0,0.0,0.0,-0.7713207097737692,-0.6881916738427971,-0.1801009766583293,0.2134842600597086,-0.2785907311224421,-0.4515125508891631,-0.25140508774486675
0.0,0.0,0.0,0.7849064905194829,1.0370540494535145,0.30514896431591615,-2.9237714158650644e-05,0.759797531693616,-0.3732871381727979,-0.05409284390188122
0.0,0.0,0.0,0.48175539104211584,-0.03332091499995628,-0.08305098846348023,0.3361409502702281,-0.599869834660402,-0.4570767015844694,-0.13805550085634313
0.0,0.0,0.0,0.16906637431928745,-0.12816426628064356,-0.325675958950603,0.3361409502702281,-0.4501762560322181,-0.3248462968254254,-0.1842349621812972
0.0,0.0,0.0,-0.5287482738824407,-0.9185255269530377,0.2323614731697793,-0.8109262452170376,-0.7193880278734184,-0.1628313206973887,-0.35216027609022105
0.0,0.0,0.0,-0.40037306338947415,-0.11009886603670313,-0.2286259707557539,0.46901903133162426,0.11368927927473539,-0.4210733735560168,0.2649652525250741
0.0,0.0,0.0,-0.7891076365288188,-1.1578920801852484,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,-0.3844154395634105,-0.35216027609022105
0.0,0.0,0.0,-0.5372550649392036,-0.9953034779897845,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,-0.0646404260743362,-0.35216027609022105
0.0,0.0,0.0,-0.7171865848670965,-1.058532378843576,0.013998999731368839,-0.5372201124324524,-0.7193880278734184,-0.4508579449250094,-0.15064989939951243
0.0,0.0,0.0,1.0609905275435134,-0.01073916469503073,5.060598385863521,0.40541926603728096,-0.6134783418084186,-0.3732871381727979,-0.20102749357218958
0.0,0.0,0.0,0.7908354661044992,1.1093156504292763,-0.5683009294377257,-0.07839323423754606,0.8077231438235879,0.7768555408452239,-0.35216027609022105
0.0,0.0,0.0,0.6005926842896211,1.1996426516489784,0.30514896431591615,-2.9237714158650644e-05,1.3934806254121337,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,-0.09902643474232956,1.9403240616505364,4.284198480304729,0.3247838493248097,2.830657315087464,-0.1628313206973887,-0.35216027609022105
0.0,0.0,0.0,0.33842885081302054,0.011842585609894816,-0.20436347370704158,0.049942006445682675,-0.5401107380538939,-0.29178869563566434,0.16840819702744286
0.0,0.0,0.0,0.7506215447452568,0.7841384460383485,1.2271238521669825,-0.39071351023655404,0.37639263465384065,0.7221959428383913,-0.35216027609022105
0.0,0.0,0.0,-0.3890306753137903,1.6015978070766532,1.712373793141228,1.674007441640524,2.608779481152409,-0.28556993897620436,0.8275150541199688
0.0,0.0,0.0,0.8462584987470452,0.8880144974410059,1.8579487754335016,0.3247838493248097,0.46396041978020913,0.2734635544110412,-0.0708853752927736
0.0,0.0,0.0,-0.5501441422979352,0.020875285731865034,0.03826149678008113,-0.5269987215815758,0.6118789757369125,-0.24465706621659913,-0.14225363370406624
0.0,0.0,0.0,-0.2573043047075535,-0.1959095171954202,-0.5683009294377257,-0.42364910297826763,0.08765561342635562,0.25382537548643075,0.1264268685502119
0.0,0.0,0.0,0.6926206966309646,1.0370540494535145,-0.5683009294377257,0.40541926603728096,0.5485698337874435,-0.3732871381727979,-0.35216027609022105
0.0,0.0,0.0,0.6005926842896211,1.1996426516489784,0.30514896431591615,-2.9237714158650644e-05,0.9710252295997887,-0.3732871381727979,-0.26399948628803604
0.0,0.0,0.0,1.705444395480093,0.8112365464042591,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,2.128289553840503,-0.35216027609022105
0.0,0.0,0.0,-0.4759030567116411,-0.8056167754284099,0.5477739348030388,-0.19991421435352374,-0.628270197404089,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,1.0916665316572944,0.07055513640270124,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,2.0035871176692264,-0.35216027609022105
0.0,0.0,0.0,-0.5225615167502495,-0.9953034779897845,-0.058788491414767934,-0.8109262452170376,-0.7193880278734184,-0.13959280896993292,-0.1716405636381279
0.0,0.0,0.0,-0.7004307843007455,-0.6204464229280204,-0.5683009294377257,-0.8109262452170376,0.06931371248772436,-0.4901343027742304,-0.35216027609022105
0.0,0.0,0.0,-0.7659072972831019,-1.1262776297583525,-0.3742009530480275,-0.7166623073700642,-0.7193880278734184,-0.40896316321917364,-0.35216027609022105
0.0,0.0,0.0,-0.861802032832065,-1.2030555807950996,-0.5683009294377257,-0.717798017464606,-0.7193880278734184,-0.4767148805090799,-0.35216027609022105
0.0,0.0,0.0,-0.7919432335477398,0.47251029183037596,-0.3742009530480275,0.25436982346321524,1.4993903114771332,-0.4901343027742304,0.6973729358405529
0.0,0.0,0.0,-0.319945220670989,-0.8191658256113652,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,0.21127598781644133,-0.35216027609022105
0.0,0.0,0.0,0.6005926842896211,1.1996426516489784,0.30514896431591615,-2.9237714158650644e-05,1.1822529275059612,-0.4901343027742304,-0.2765938848312053
0.0,0.0,0.0,-0.22791720832964543,1.3170677532345914,0.9359738875824353,1.674007441640524,2.054380733426685,-0.18312410558615286,-0.09187603953138908
0.0,0.0,0.0,1.4907123666836246,0.47251029183037596,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,2.237281446872091,0.348927909479536
0.0,0.0,0.0,-0.22791720832964543,-0.597864672623095,0.9359738875824353,-0.10110743612838302,-0.682704225996156,-0.40830855725501997,-0.1674424307904048
0.0,0.0,0.0,-0.5715400107134295,-0.9953034779897845,-0.2771509648531784,-0.8109262452170376,-0.7193880278734184,-0.14908459545016137,-0.35216027609022105
0.0,0.0,0.0,-0.22791720832964543,-0.5436684718912735,-0.3984634500967398,-0.5678842849850823,-0.46555978585171526,-0.4668957910467747,-0.2933864162220977
0.0,0.0,0.0,1.1898813011308293,0.7344585953675122,0.2323614731697793,0.3247838493248097,-0.2265233994256825,-0.4901343027742304,-0.14225363370406624
0.0,0.0,0.0,-0.7061019783385873,-1.0765977790875165,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,-0.3844154395634105,-0.35216027609022105
0.0,0.0,0.0,-0.7061019783385873,-1.0765977790875165,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,-0.3844154395634105,-0.35216027609022105
0.0,0.0,0.0,0.5454274331942498,1.1499628009781422,0.03826149678008113,0.04085632568934789,1.2035531995637265,0.9009033710523469,0.06765300868208857
0.0,0.0,0.0,-0.5803045833173671,-1.0088525281727398,-0.5683009294377257,-0.8109262452170376,-0.7193880278734184,-0.1628313206973887,-0.35216027609022105
0.0,0.0,0.0,-0.7635872633585303,-1.1217612796973675,-0.47125094124287664,-0.6848624247228925,-0.7193880278734184,-0.3883430753483327,-0.32697147900388246
0.0,0.0,0.0,1.1898813011308293,0.38669964067165885,-0.03452599436605564,-0.05340761215762544,-0.7193880278734184,-0.4901343027742304,-0.31437708046071317
0.0,0.0,0.0,0.6005926842896211,1.0370540494535145,-0.5683009294377257,-0.8109262452170376,0.9710252295997887,-0.4901343027742304,-0.35216027609022105
